null
null
"February 21, 2022 8:14PM","Etrager:","""Welby, I think that woman is staring at us"""
"February 21, 2022 8:15PM","Gale Stern:","=E2=80=9CWhy would she be staring at you two?=E2=80=9D"
"February 21, 2022 8:15PM","Rowena:","What you see is a tall female with the pointed ears of an elf, with pale blonde hair hanging loose and shaved on one side. Arms and midriff exposed, she wears a teal fabric wrap around her chest with a high purple collar and a plumage of black raven feathers on her shoulders. She wears pants that are slightly baggy and tucked into tall boots with curious hardened leather segments placed on the shins. A couple of different belts are wrapped around her waist, one holding an old book on her hip. Wrappings on her otherwise-bare arms are a bit discolored with age, and in her hand she grips a long staff made of gnarled wood. But what probably stands out most of all is the presence of a peculiar barbed crown on her head, partially tucked under her hair. It appears to be made of flesh."
null,"Rowena:","Rowena is indeed looking at them.. at everyone at the table. Pensively."
"February 21, 2022 8:16PM","Etrager:","""Well, it'd be rude if she were staring at Driron's horns. Even I know that"""
"February 21, 2022 8:17PM","Welby Fellwater:","(Adam's chromebook is restarting now) ""Who is the stranger in the corner. And is that a crown?"""
"February 21, 2022 8:18PM","Etrager:","""Maybe we should go say hi? Would that be rude?"""
"February 21, 2022 8:18PM","Driron Narakas:","I'm back, do you all hear Sheriff Calley in the background?"
"February 21, 2022 8:18PM","DM (GM):","(i hear nothing)"
"February 21, 2022 8:18PM","Gale Stern:","=E2=80=9CLooks a bit creepy. Could be good to bring to a haunted place.=E2=80=9D"
"February 21, 2022 8:18PM","Welby Fellwater:","(Nope)"
null,"Etrager:","Etrager is clearly uneasy"
"February 21, 2022 8:19PM","Rowena:","(Am I able to hear what they are saying from where I'm at? xD)"
"February 21, 2022 8:19PM","Etrager:","(hears no Sheriff from Adam)"
"February 21, 2022 8:19PM","Welby Fellwater:","(I'm not being quiet.)"
"February 21, 2022 8:19PM","DM (GM):","(I would think so)"
"February 21, 2022 8:19PM","Etrager:","(Etrager is not subtle)"
null,"Rowena:","Rowena Nods in their direction, gestruing with her free hand. ""I could... save you all some trouble, and make my way over there?"""
"February 21, 2022 8:20PM","Gale Stern:","(We are a loud group)"
"February 21, 2022 8:20PM","Welby Fellwater:","""Yes, please. Join us!"""
"February 21, 2022 8:21PM","Driron Narakas:","""Ah, a fellow adventurer! The more the merrier I say!"""
"February 21, 2022 8:21PM","Etrager:","""See? I was right"""
null,"Etrager:","Etrager sticks his tongue out at Gale"
"February 21, 2022 8:22PM","Gale Stern:","=E2=80=9CCongratulations, this May be the only time=E2=80=9D"
"February 21, 2022 8:22PM","Persira:",
null,"Rowena:","Rowena rises from her seat and makes her way to their table, standing at the open side. ""I was trying to figure out how to... arrive,"" she says, as if struggling for the right words. ""Been on the road alone a while, now."""
"February 21, 2022 8:22PM","Welby Fellwater:","""Hello my lady, with the crown that you wear, I must ask. How should we address you?"""
"February 21, 2022 8:22PM","Driron Narakas:","""good morning Madame! My name is Driron Narakas, as your servide!"""
"February 21, 2022 8:23PM","Etrager:","""Traveling alone is ...um...lonely."""
"February 21, 2022 8:23PM","Gale Stern:","=E2=80=9CAnd you decided to stop at this hell hole?=E2=80=9D"
"February 21, 2022 8:23PM","Driron Narakas:","""right you are my friend! an adventure is always better in numbers!"""
null,"Etrager:","Etrager nods at the approval"
null,"Rowena:","Rowena casts her grey gaze upward at her own head for half a moment before responding. ""Rowena. Just Rowena."""
null,null,"overhearing your loud conversation, Berta bristles at Gale's comment"
"February 21, 2022 8:24PM","Driron Narakas:","""Rowena! A fine name, perhaps it will make it in to one of my songs some day!"""
"February 21, 2022 8:25PM","Rowena:","(To Gale,) ""I stopped for the bells I heard. Dead girl in the water?"" She asks a bit bluntly."
"February 21, 2022 8:26PM","Gale Stern:","""Mmm, very dead,"""
"February 21, 2022 8:26PM","Welby Fellwater:","""So Rowena, we were about to step out to investigate that particular recent disturbance when we noticed we are a person short. Would you join us on a brief expedition?"""
"February 21, 2022 8:26PM","Gale Stern:","(Im on my computer!)"
"February 21, 2022 8:27PM","Welby Fellwater:","(Yay!)"
"February 21, 2022 8:27PM","Etrager:","""Hawk said she went to the creepy house first."""
"February 21, 2022 8:27PM","Driron Narakas:","""say, where has our diminutive friend gone off to?"""
"February 21, 2022 8:27PM","Gale Stern:","""What did happen to that little one? He scurry off?"""
"February 21, 2022 8:27PM","Welby Fellwater:","""SEems so."""
"February 21, 2022 8:27PM","Etrager:","""He must've went on ahead"""
"February 21, 2022 8:27PM","Driron Narakas:","""that rascal! he'll turn up sometime"""
null,"Rowena:","Rowena sits on the table behind her rather than pull up a chair as she listens to these new people. ""To the abandoned house? It you would have another, I would join you. Well, either way I will be heading there. If you already know the way, that saves me having to talk to someone else."""
"February 21, 2022 8:29PM","Etrager:","""Great! Sorry we didn't save you any breakfast"""
"February 21, 2022 8:30PM","Welby Fellwater:","""I can lead the way, the location is an old family property"""
"February 21, 2022 8:30PM","Driron Narakas:","""perhaps a quick pint before we all leave on our quest?"" ""or perhaps we just get started and worry about the drinks later..."""
"February 21, 2022 8:31PM","Rowena:","""What are all of your names? I... may not remember tham all right away, but that is the polite thing to ask."""
"February 21, 2022 8:31PM","Welby Fellwater:","""I'm always thirsty for a pint, but I fear if we don't get started the trip will never happen."""
"February 21, 2022 8:31PM","Etrager:","""Oh, I'm Etrager. Silent r at the end. Not that you asked it's spelling"""
"February 21, 2022 8:32PM","Driron Narakas:","""an excellent point, my well dressed friend!"""
"February 21, 2022 8:32PM","Persira:","""Persira, nice to meet you."""
"February 21, 2022 8:32PM","Welby Fellwater:","""My good lady, I am Welby Fellwater. A pleaseure to meet you."""
null,"Amanda G.:","Amanda G. sticks her hand out towards Rowena. ""The name is Gale."""
"February 21, 2022 8:33PM","Driron Narakas:","""Driron Narakas, Lady Rowena. A pleasure!"""
"February 21, 2022 8:33PM","Etrager:","(to Driron) So speaking of names, we need one. For our party, here. All the best stories are about a brave group with a cool name."""
"February 21, 2022 8:34PM","Driron Narakas:","(to Etrager) ""the Fellowship? no, sounds too bland. Hm...."""
null,"Rowena:","Rowena looks at Gale's hand uncertainly, before briefly rummaging in her pouches. She produces a little barnacle and puts it in Gale's outstretched hand. ""Hello, Gale."""
"February 21, 2022 8:34PM","Etrager:","""If we're ever going to win fame and glory, we'll have to think of something. Persira, do you have any cool ideas?"""
"February 21, 2022 8:35PM","Persira:",""".....me?"""
null,"Gale Stern:","Gale Stern Looks down at the barnacle, ""Thanks."" and puts it in her pocket."
"February 21, 2022 8:35PM","Rowena:","(To Driron), ""Hello, Driron Narakas. You are a musician?"""
"February 21, 2022 8:36PM","Etrager:","""Pa always said the quiet ones are always the smart ones"""
"February 21, 2022 8:36PM","Driron Narakas:","""Perhaps 'Blood of the Gorgon' could be considered?"""
"February 21, 2022 8:36PM","Etrager:","""I'm sure you're full of neat ideas"""
"February 21, 2022 8:36PM","Persira:","""Smart might be true, creative? Not so much"""
"February 21, 2022 8:37PM","Etrager:","""Okay. Maybe we'll figure it out as we walk"""
"February 21, 2022 8:37PM","Driron Narakas:","(to Rowena) ""yes, m'lady, a bard! I come from a line of talented musicians and once briefly toured with my uncle!"""
null,null,"as the party discusses, Berta moves over to the table, possibly giving Gale a less than favorable look for her comment"
"February 21, 2022 8:38PM","Persira:","""Well, I'm certainly ready to get moving."""
"February 21, 2022 8:38PM","Berta Cierist:","""Smelby, are you and your little friends going to drink? Or leave?"" ""Oh and maybe do something first and write songs later"", she says to Driron"
"February 21, 2022 8:39PM","Driron Narakas:","""Indeed madame, that is what we seek to get started on today. And who knows? Perhaps your name will also land in my songs once this is all over"""
null,"Rowena:","Rowena nods at Driron's words. ""I have not heard of you, or your uncle. But I like music. I have an instrument as well."" She looks at each person and tries to recall their names. ""Gale. Driron... Wally?... no, um... Persira... And something that doesn't have an R in it."""
"February 21, 2022 8:40PM","Welby Fellwater:","""Bertie, I think we are leaving. We're looking into Hawk's friend, please think of us while we are gone."""
null,"Berta Cierist:","Berta Cierist sarcastically replies, ""oh yes, I absolutely cannot wait to hear it"""
"February 21, 2022 8:40PM","Driron Narakas:","""I carry with me a lute and bagpipes, as well as a small drum. And of course, I sing!"""
"February 21, 2022 8:40PM","Etrager:","""Oh there's an R. it's there at the end. And the middle."
"February 21, 2022 8:40PM","Driron Narakas:","""I will play it in here one day, for you m'lady"""
null,"Berta Cierist:","Berta Cierist playfully whacks Welby in the arm, ""yeah, because that's what I have time for, to think about you nobodies"", then she heads back to the bar"
"February 21, 2022 8:41PM","Etrager:","(to Driron) Oh, the Skull Crushers! the...Bone...no, the ....something...(trails off)"
"February 21, 2022 8:42PM","Gale Stern:","""I think you might be finally winning her over, Smelby."""
"February 21, 2022 8:42PM","Welby Fellwater:","""She can't even keep her hands off of me at work, unbelievable."""
null,"Rowena:","Rowena looks between Gale and Welby. ""So Smelby is your name? That will make it easier to remember because it's funny."""
"February 21, 2022 8:43PM","Etrager:","""See, Driron. I told you!"""
"February 21, 2022 8:43PM","Gale Stern:",
"February 21, 2022 8:45PM","Welby Fellwater:","Welby Percival Fellwater the Fourth, It's a pleasure to make your acquaintance lady Rowena"""
"February 21, 2022 8:45PM","Persira:",
"February 21, 2022 8:46PM","Welby Fellwater:","""Now that we are all acquainted, maybe we can get to it?"""
null,"Rowena:","Rowena stares blankly at that. ""That's too many names, but it is nice to meet you as well. So far, at least."""
"February 21, 2022 8:47PM","Etrager:","""At last. Let's set off. us...Good fellows?'"
"February 21, 2022 8:47PM","Persira:","To Welby ""Oh, I never thought you would ask"""
"February 21, 2022 8:47PM","Driron Narakas:","""Our adventure begins! Farewell, Lady Berta, until we return!"""
"February 21, 2022 8:47PM","Gale Stern:","""I'm ready to head out. Welcome to the group Rowena."""
null,"Berta Cierist:","Berta Cierist absently waves over at Driron, ""please think up some better songs before I hire you again"""
"February 21, 2022 8:48PM","Berta Cierist:","(heading out?)"
null,"Rowena:","Rowena allows herself a small smile. ""Thank you,"" she says before following the others."
"February 21, 2022 8:48PM","Etrager:","(heading out)"
null,null,"As you exit the Snapping Line, you see the market along the shore getting busier as the morning grows later. Townspeople gop about their business on crowded streets."
"February 21, 2022 8:50PM","DM (GM):","(Welby, you would know the road out of town leads to the east)"
"February 21, 2022 8:51PM","Etrager:","Alright, Mr Welby. Which way do we go?"
"February 21, 2022 8:51PM","DM (GM):","(oh and if you cannot find your tokens on the map, just zoom out lol)"
"February 21, 2022 8:52PM","Welby Fellwater:","""East"""
"February 21, 2022 8:52PM","Gale Stern:","""Lead the way."""
"February 21, 2022 8:53PM","Driron Narakas:","(to Etrager) ""It finally begins my friend! the songs will be legendary, just like us!"""
"February 21, 2022 8:53PM","Etrager:","Are you sure it's okay to cut through the fields?"
"February 21, 2022 8:53PM","DM (GM):","(lol) (to the south along the cliffs)"
null,"Rowena:","Rowena swipes a head of cabbage from said field."
null,null,"as you head through town, there is much head nodding, good mornings, and tips of the hat"
"February 21, 2022 8:55PM","Driron Narakas:","""Madame, I don't believe the farmer gave you permission to take his crop while we were trespassing!"""
null,"Gale Stern:","Gale Stern Gale keeps her head down as they walk. Not wanting to draw attention to herself."
null,null,"Welby leads you through the small fishing town, pointing out all of the local establishments along the way. As you head east, the road follows the line of impressive cliffs overlooking the sea, waves smashing against them"
null,"Rowena:","Rowena looks at Driron, then at the cabbage. ""You mean this already belongs to someone? Alright then,"" she tosses it behind her shoulder."
"February 21, 2022 8:56PM","Driron Narakas:","""Madame! you can't just throw away that which you stole! where is the honor in such actions?"""
"February 21, 2022 8:56PM","Etrager:","""The cabbage killers"" ""not much of a name...but its a start'"
"February 21, 2022 8:57PM","Driron Narakas:","""it fits, but feels wrong to me, my friend"""
null,null,"As you leave Selmyr proper and head out into the outskirts, you pass through farmlands, and small rolling hills lined with cottages"
"February 21, 2022 8:57PM","Etrager:","""well, we can change it when we defeat something more menacing."""
"February 21, 2022 8:57PM","Rowena:","""I don't know, where is it? I saw food nearing ripeness, and took it up to feed myself. You say it already belongs to someone, then I should not keep it."""
null,null,"The road to the east is clearly well maintained, wide enough for two large carts to pass side on, and seems well travelled. The verge is well trimmed and the road often lined with neat shrub rows."
"February 21, 2022 8:58PM","Driron Narakas:","""Perhaps you are right, I am unfamiliar with the customs of the people of this land"""
"February 21, 2022 8:58PM","Gale Stern:","""I say it was fair game."""
"February 21, 2022 8:59PM","Rowena:","""You and me both,"" she replies. ""I was trusting your understanding of things."""
"February 21, 2022 8:59PM","Driron Narakas:","""As you say, perhaps you are right. In my land, we would not think of such things. But we are not in my land"" (to Etrager) ""do most smoothskins steal other's food?"""
"February 21, 2022 9:00PM","Etrager:","""I was always told by Pa you're only in trouble if you're caught. ... but since Driron caught you, I guess he has a point. But if he didn't then it is okay."""
null,null,"as the morning wanes and you continue along the Kingsroad, you frequently pass carts, horses, or unmounted folk headed back to the west, and occasionally overtake slower moving travelers heading east."
"February 21, 2022 9:01PM","Persira:",
"February 21, 2022 9:01PM","DM (GM):","(Persira, give me a perception check)"
"February 21, 2022 9:01PM","Driron Narakas:","""these smoothskins are a strange sort, with loose morals."""
"February 21, 2022 9:02PM","Rowena:",
"February 21, 2022 9:02PM","Persira:","(Hopefully not another 6 lol)"
"February 21, 2022 9:02PM","DM (GM):","(lol)"
"February 21, 2022 9:02PM","Persira:","Rolling 1d20+2[Proficiency] = (12)+2 = 14" - "PERCEPTION"
"February 21, 2022 9:02PM","DM (GM):","(roll from you as well Rowena)"
"February 21, 2022 9:02PM","Rowena:","Rolling 1d20+2[Proficiency]+2[wisdom] = (7)+2+2 = 11" - "PERCEPTION"
null,null,"You both notice that all the folk you pass on the road seem content in the fact that their travel on this road is safe, and seem to show no fear at all. You have in fact seen signs of soldiers fairly often on your travels"
null,null,"you also notice a small sign off to the side of the road to the south, right on the edge of the cliff overlooking the sea"
"February 21, 2022 9:05PM","Rowena:","(Are we able to read what it says?)"
"February 21, 2022 9:05PM","(From Persira):","[ whispered to (From Persira : for no particular reason I'm very interested in the barnacle that Rowena gave Gale, can I ask to inspect it?]"
"February 21, 2022 9:05PM","DM (GM):","[ whispered to Persira : sure, ask Gale? or try to get a look at it without her knowing?]"
"February 21, 2022 9:05PM","DM (GM):","(ep)"
null,null,"the small sign seems like it was erected by a small child, the lettering is rough, with paint drips and ill-formed characters, but it reads ""The Leap"""
null,"Rowena:","Rowena approaches the cliff, staying about fifteen feet back from its edge. She picks up a stone from the road and tosses it over. ""No cliffs where I'm from. How far down does it go?"""
"February 21, 2022 9:07PM","DM (GM):","(Welby you would be familiar with this place, the highest drop over the deepest part of the coast, where the young of Selmyr would often go to to 'prove their mettle' by diving in from the sheer cliff) Rowena, you would guess the height to be about 50 feet or so"
"February 21, 2022 9:08PM","Welby Fellwater:","""Care to test your mettle Etrager? Take a leap of faith."""
"February 21, 2022 9:09PM","Driron Narakas:","""No time for childs play my friend"""
null,"Rowena:","Rowena listens for the stone to fall and nods. ""Answered for me,"" she says quietly with a bit of a smile."
"February 21, 2022 9:09PM","Welby Fellwater:",
"February 21, 2022 9:09PM","Etrager:","""It would make an interesting stanza in the song. Maybe on the way back"""
"February 21, 2022 9:09PM","DM (GM):","(you would also remember Welby, that there is no way up here, and it would involve either some rope, or a long swim lol)"
"February 21, 2022 9:10PM","Driron Narakas:","""Our adventure will be much more grand than a little cliff jumping, my friend. Best to leave it for the young ones"""
"February 21, 2022 9:10PM","Etrager:","""besides. Armor might rust"""
"February 21, 2022 9:10PM","Driron Narakas:","""fair point, thats using your head"""
null,"Etrager:","Etrager wipes an imaginary speck of dust from his overly polished chain mail."
"February 21, 2022 9:11PM","Welby Fellwater:","""Onward!"""
null,"Rowena:","Rowena sidles up to Gale and asks her quietly, ""Is Driron your leader?"""
"February 21, 2022 9:13PM","Gale Stern:","""No, just a very charismatic singer. Must say, he does have some talent in that aspect. But we have no leader."""
null,null,"You have been following the eastern road for about two hours, as the sun reaches its zenith overhead. Ahead you see the road curves slowly to the northeast, but as Welby would be able to tell you, the road you will follow is the old coast road."
"February 21, 2022 9:13PM","Welby Fellwater:","""More of a mob rule, really."""
null,"Rowena:","Rowena nods, thinking on that without saying anything further."
null,null,"as you close in on the start of the curve, you notice the kingsroad leads to the northeast, and the road ahead seems ill used"
"February 21, 2022 9:14PM","Gale Stern:","""Exactly"""
"February 21, 2022 9:15PM","Rowena:",
"February 21, 2022 9:16PM","Welby Fellwater:","""This part of the journey is a bit farther afield, we would do best keeping our eyes open and alert."""
"February 21, 2022 9:16PM","Driron Narakas:","""A treacherous path ahead, an excellent thing to sing a verse about, eh Mr. Welby, sir?"""
"February 21, 2022 9:16PM","Gale Stern:",
"February 21, 2022 9:17PM","DM (GM):","[ whispered to Welby Fellwater : you would know that this old coastal road fell into disuse about ten years back when the Kingsroad was extended along the way from Fergildburg to Selmyr]"
"February 21, 2022 9:17PM","Persira:",
"February 21, 2022 9:17PM","Welby Fellwater:","""We should still be relatively safe here, but bandits are not unheard of."""
"February 21, 2022 9:18PM","Driron Narakas:","""Bandits! Huzzah, did you hear that Etrager??"""
"February 21, 2022 9:18PM","DM (GM):","(take 5? the dogs are harassing me to go out)"
"February 21, 2022 9:18PM","Etrager:","Absolutely! That would make a fine start to our glorious road to....glory."
"February 21, 2022 9:18PM","Welby Fellwater:","(Sure)"
"February 21, 2022 9:18PM","Rowena:","""Really? Never met a bandit before. Ruffians usually, aren't they?"""
"February 21, 2022 9:18PM","Etrager:","(sounds good)"
"February 21, 2022 9:18PM","Gale Stern:","""Ready for your first big adventure?"" (works for me)"
"February 21, 2022 9:18PM","Persira:","(okie dokie)"
"February 21, 2022 9:18PM","Driron Narakas:","(my supply of beer is running dangerously low, so this works for me)"
"February 21, 2022 9:19PM","Rowena:","(Sounds good! Take care of them doggos)"
"February 21, 2022 9:19PM","Driron Narakas:","(to Gale) ""The first of many, Lady Gale! The songs we will sing one day. This is only the beginning"""
"February 21, 2022 9:19PM","Welby Fellwater:","to Rowena ""They can be. Sometimes they're all charm and seduction. One never knows until it's too late usually."""
"February 21, 2022 9:22PM","Rowena:","""Too late for them, maybe,"" she says, her grip on her staff tightening."
"February 21, 2022 9:23PM","Gale Stern:","(To Driron) ""I look forward to those songs."""
"February 21, 2022 9:23PM","DM (GM):","(back)"
"February 21, 2022 9:24PM","Welby Fellwater:","(ready)"
"February 21, 2022 9:24PM","Rowena:","(Welcome back!)"
"February 21, 2022 9:25PM","Driron Narakas:","""You will be in them, of course, Lady Gale"""
"February 21, 2022 9:25PM","DM (GM):","(I will now need to know your marching order, who is in front? two by two, or walking in some sort of group formation? just arrange yourseves on the map unless you are already in the order you are walking)"
"February 21, 2022 9:25PM","Rowena:","(Rowena would probably want to be in the middle somewhere)"
"February 21, 2022 9:25PM","Etrager:","I would likely be eager, and towards the front"
"February 21, 2022 9:25PM","Welby Fellwater:","(Welby is leading the way right now)"
"February 21, 2022 9:26PM","Driron Narakas:","(I would be with Etrager) (pretty much how it is on the screen)"
"February 21, 2022 9:26PM","Gale Stern:","(Towards the back/middle for Gale)"
"February 21, 2022 9:26PM","Rowena:","(If we go 2 by 2 I'll be behind Driron and Etrager)"
"February 21, 2022 9:26PM","Gale Stern:","(Def rogues up front lol)"
"February 21, 2022 9:26PM","Persira:","(I guess I'm in the front lmao) ( XD)"
"February 21, 2022 9:27PM","DM (GM):","(sounds good, lol two of you in the front, or anyone else who is keeping eyes/ears out give me a perception check)"
"February 21, 2022 9:27PM","Rowena:","Rolling 1d20+2[Proficiency]+2[wisdom] = (<span class=""basicdiceroll critsuccess "">20)+2+2 = 24" - "PERCEPTION"
"February 21, 2022 9:27PM","Gale Stern:","Rolling 1d20+2[Proficiency]+1[wisdom] = (16)+2+1 = 19" - "PERCEPTION"
"February 21, 2022 9:27PM","Welby Fellwater:",
"February 21, 2022 9:27PM","DM (GM):","(what is with the nat 20s tonight??)"
"February 21, 2022 9:27PM","Etrager:","(etrager is still searching for the perfect name. Cabbage killers isn't quite as romantic and fearsome as he had hoped)"
"February 21, 2022 9:28PM","Rowena:","(I was worried my player curse was still going so this makes me feel better lmao)"
"February 21, 2022 9:28PM","Welby Fellwater:","Rolling 1d20+2[Proficiency]+1[wisdom] = (13)+2+1 = 16" - "PERCEPTION"
"February 21, 2022 9:28PM","Persira:","Rolling 1d20+2[Proficiency] = (7)+2 = 9" - "PERCEPTION"
"February 21, 2022 9:28PM","DM (GM):","(better than a 6 Persira)"
"February 21, 2022 9:28PM","Driron Narakas:","(Driron is too busy thinking up songs)"
"February 21, 2022 9:28PM","Persira:","(I'm struggling today lol)"
"February 21, 2022 9:28PM","DM (GM):","(lol)"
"February 21, 2022 9:28PM","Persira:","( I appreciate the positivity lol)"
null,null,"after another hour of continuing along the old road, Rowena, Gale and Welby, you get the sensation of being watched"
"February 21, 2022 9:29PM","Driron Narakas:","(to Etrager) ""What do you think of 'The Iron Fang'?"""
"February 21, 2022 9:30PM","Gale Stern:","""Eye and ears sharp, everyone."""
"February 21, 2022 9:30PM","Etrager:","""Nice one. The Gilded Horn"""
null,"Rowena:","Rowena will keep walking, though her staff shifts position slightly, relieved that Gale also noticed and brings it to the others' attention."
"February 21, 2022 9:30PM","DM (GM):","[ whispered to Rowena : you half think you saw a shadow move ahead in the undergrowth to the north of the road ahead]"
"February 21, 2022 9:30PM","Driron Narakas:","""The Gilded Horn! My friend, you are a master at this!"""
"February 21, 2022 9:31PM","Welby Fellwater:",
null,"Etrager:","Etrager puts his hand on his sword in response to Gale's warning"
"February 21, 2022 9:31PM","Rowena:","""We should halt for a moment,"""
null,"Gale Stern:","Gale Stern starts to slowly roll her sleeves up, revealing intricate markings and scars on her arm."
"February 21, 2022 9:31PM","(From Rowena):","[ whispered to (From Rowena : How far ahead?]"
"February 21, 2022 9:31PM","Driron Narakas:","""Is there an issue friends?"" (two minutes, sorry gang)"
"February 21, 2022 9:32PM","Persira:",
"February 21, 2022 9:32PM","DM (GM):","[ whispered to Rowena : about 50 meter now]"
"February 21, 2022 9:32PM","Welby Fellwater:","(I'd like to get a sense of where we are being watched from. Perhabs attempt to stealthily scout ahead.)"
"February 21, 2022 9:32PM","(From Rowena):","[ whispered to (From Rowena : meters or feet?]"
"February 21, 2022 9:32PM","DM (GM):","(meters) ugh that was a whisper oops lol"
null,"(From Rowena):","Rowena slips forward to Welby and Persira and whispers right next to them, ""Fifty meters ahead. Saw a shadow move there."""
"February 21, 2022 9:33PM","Driron Narakas:","(back)"
"February 21, 2022 9:34PM","Welby Fellwater:",
null,null,"as Rowena has her eyes pealed ahead, you all now hear a tapping sound, and some movement in the tall reeds to your immediate left"
"February 21, 2022 9:34PM","Driron Narakas:","""what rhymes with 'bandits'..."""
null,"(From Rowena):","Rowena spins to the reeds, bringing her staff forward into a two-handed grip."
"February 21, 2022 9:35PM","Rowena:","(Spins her stance, specifically xD)"
null,"Gale Stern:","Gale Stern takes a few steps back away from the reeds."
null,null,"at the sudden movement, the tapping stops , the reeds move frantically then everything freezes"
"February 21, 2022 9:37PM","Rowena:","""Show yourself,"" Rowena says, her voice coming out a hiss between clenched teeth."
null,null,"as you wait and watch, a cloud passes across the afternoon sun, casting everything in shadow"
"February 21, 2022 9:37PM","Welby Fellwater:","(Takes this chance to covertly dive for the shadows and hide if possible)"
null,null,"the reeds move again at Rowena's voice, but now a bit further east"
"February 21, 2022 9:37PM","Driron Narakas:","""Be watchful friends, I believe we are being watched!"""
"February 21, 2022 9:38PM","DM (GM):","(give me a stealth Welby, where specifically were you thinking"
"February 21, 2022 9:38PM","Rowena:",
"February 21, 2022 9:38PM","Welby Fellwater:","Rolling 1d20+2[Proficiency]+4[Mods] = (18)+2+4 = 24" - "STEALTH"
null,"Etrager:","Etrager stands on guard, looking all around in confusion"
null,null,"just as Welby merges quietly with the verge of the reeds, disappearing into them, Rowena hurls a rock towards the moving spot"
"February 21, 2022 9:40PM","DM (GM):","(give me a ranged attack roll Rowena, with your dex as a modifier)"
"February 21, 2022 9:41PM","Rowena:","(Oof)"
"February 21, 2022 9:41PM","Etrager:","(hits welby)"
"February 21, 2022 9:41PM","Gale Stern:","(lol)"
"February 21, 2022 9:41PM","DM (GM):","(pretty close)"
"February 21, 2022 9:41PM","Welby Fellwater:","(lol,AC 13 misses)"
"February 21, 2022 9:42PM","Persira:","(Can I try to see what is moving around? I think I can kind of see in the dark or darkness? lol)"
null,null,"as you wind up and throw the rock, you miss your mark wildly, perhaps unsure of where the movement is now. Still the rock has done its work, the reeds shuffle violently and burst open about 15 feet ahead of Welby"
"February 21, 2022 9:43PM","Welby Fellwater:","(I'm going to continue to move towards the sound while attempting to stay hidden)"
"February 21, 2022 9:43PM","Persira:","(I guess no longer needed lol)"
null,null,"darting across the road, low to the ground, long and lanky, is a creature with dark brown fur, almost oily"
"February 21, 2022 9:44PM","Rowena:","(Do I recognize the creature at all?)"
"February 21, 2022 9:44PM","Welby Fellwater:","(Do I recognize it?)"
null,null,"scrambling on four short legs, it sprints across the road and disappears on the south side"
"February 21, 2022 9:44PM","Etrager:","(would it's head make a cool trophy?)"
"February 21, 2022 9:45PM","Gale Stern:","""What the hell is that?"""
"February 21, 2022 9:45PM","Driron Narakas:","(is it food?)"
"February 21, 2022 9:45PM","DM (GM):","(those of you from the coastal regions would recognize it as something akin to a large sea otter)"
"February 21, 2022 9:45PM","Rowena:","(Aww, cute!)"
"February 21, 2022 9:46PM","DM (GM):","(it might be food)"
null,"Rowena:","Rowena narrows her eyes at it as it darts across. ""That is it, and why is it so long?"""
"February 21, 2022 9:46PM","Gale Stern:","(Would we know if it was dangerous or not?)"
"February 21, 2022 9:46PM","Rowena:","(What is it*)"
"February 21, 2022 9:46PM","Driron Narakas:","(I'm not quite sure where I'm from now that I think about it)"
"February 21, 2022 9:46PM","Persira:","(Oh, I think I have an animal handling thing, can I identify it?) (Or its potential for danger?)"
"February 21, 2022 9:47PM","DM (GM):","(most of you would either recognize this particular species, or a similar related species near your homelands, though much more common near the sea. They are relattively harmless unless cornered) (Persira, with animal handling you could potentially attempt to lure it to you with some food lol)"
"February 21, 2022 9:48PM","Driron Narakas:","""Pay it no mind, friends"""
"February 21, 2022 9:48PM","Etrager:","""Well it isn't a ghost."""
"February 21, 2022 9:48PM","Welby Fellwater:","""Just a critter"""
"February 21, 2022 9:49PM","Persira:","(I'll leave it be lol)"
"February 21, 2022 9:49PM","Gale Stern:","""Whatever it is, it seems to be more afraid of us then us of it. Best leave it alone and continue our journey."""
null,null,"there is a unexpectedly high pitched growl from the rushes lining the cliffs to the south"
"February 21, 2022 9:49PM","Gale Stern:","""Or not."""
"February 21, 2022 9:49PM","Driron Narakas:","""unless its food. I am getting a bit hungry"""
"February 21, 2022 9:50PM","Gale Stern:","""Didn't you just eat breakfast?"""
"February 21, 2022 9:50PM","Welby Fellwater:","(Rejoins the group in the road)"
"February 21, 2022 9:50PM","Driron Narakas:","""yes, but that was ages ago!"""
null,"Etrager:","Etrager steps towards the sound. ""that sounds promising"""
"February 21, 2022 9:50PM","DM (GM):","(the sounds is definitely coming from this creature Gale, feeling like it is cornered, it is in a defensive position)"
"February 21, 2022 9:50PM","Driron Narakas:","""Etrager, bring us its head!"""
"February 21, 2022 9:51PM","Gale Stern:","(Is it afraid of us or is there something else out there?) ""Do not hurt it! It sounds frightened!"""
"February 21, 2022 9:51PM","Driron Narakas:","""I will get a fire going, if we would all like to stop and have a bit of a bite to eat"""
"February 21, 2022 9:51PM","DM (GM):","(if you are trying to look into the rushes, give me an investigation check)"
"February 21, 2022 9:51PM","Gale Stern:","Rolling 1d20+2[intelligence] = (12)+2 = 14" - "INVESTIGATION"
"February 21, 2022 9:52PM","Driron Narakas:","""Lady Gale, what do you see?"" ""I fear I have not brought much cooking equipment, or spices for the meal..."""
"February 21, 2022 9:52PM","Rowena:","(Brb, 2 mins)"
